"","x"
"97591",119.666666666667
"97592",163
"97593",120.5
"97594",165.8
"97595",133.4
"97596",155.714285714286
"97597",158.2
"97598",154
"97599",160
"97600",151
"97601",148.666666666667
"97602",143.4
"97603",138.333333333333
"97604",134.25
"97605",134.375
"97606",134.125
"97607",131.7
"97608",120.5
"97609",132.875
"97610",130
"97611",123
"97612",126.5
"97613",116.1
"97614",130.166666666667
"97615",119.5
"97616",137
"97617",121.375
"97618",126
"97619",116
"97620",113.666666666667
"97621",116
"97622",110.5
"97623",114
"97624",107
"97625",NA
"97626",102.5
"97627",NA
"97628",98.2
"97629",NA
"97630",89
"97631",105.666666666667
"97632",NA
"97633",109.75
"97634",166.666666666667
"97635",163.5
"97636",132.166666666667
"97637",148.333333333333
"97638",128.727272727273
"97639",137.5
"97640",158.75
"97641",150
"97642",155
"97643",126.75
"97644",116.25
"97645",133.25
"97646",119
"97647",128.5
"97648",111.25
"97649",119.857142857143
"97650",114
"97651",111.6
"97652",115.666666666667
"97653",108.5
"97654",120
"97655",119.6
"97656",120.666666666667
"97657",115.5
"97658",124.4
"97659",141
"97660",132
"97661",136.428571428571
"97662",NA
"97663",136.666666666667
"97664",NA
"97665",101
"97666",95.5
"97667",88.5
"97668",NA
"97669",NA
"97670",82.3333333333333
"97671",NA
"97672",85.75
"97673",122
"97674",88
"97675",123.25
"97676",116
"97677",135.571428571429
"97678",123.666666666667
"97679",133.2
"97680",112.4
"97681",144
"97682",112.666666666667
"97683",113
"97684",108.5
"97685",107
"97686",106
"97687",110.666666666667
"97688",111
"97689",121
"97690",122
"97691",121
"97692",122
"97693",121
"97694",126.25
"97695",117.5
"97696",120.75
"97697",121
"97698",142.8
"97699",121
"97700",132.2
"97701",126.666666666667
"97702",126
"97703",123.166666666667
"97704",107.666666666667
"97705",115.75
"97706",104
"97707",113.5
"97708",110
"97709",120
"97710",97
"97711",118
"97712",113.666666666667
"97713",108
"97714",114.333333333333
"97715",114
"97716",NA
"97717",102.2
"97718",83
"97719",113.727272727273
"97720",103
"97721",112.2
"97722",129.714285714286
"97723",116
"97724",155
"97725",113
"97726",150.2
"97727",146.5
"97728",144.75
"97729",144.333333333333
"97730",137.666666666667
"97731",136.333333333333
"97732",126.666666666667
"97733",124.333333333333
"97734",118.833333333333
"97735",124.2
"97736",122.625
"97737",122.666666666667
"97738",118.25
"97739",116.166666666667
"97740",111.25
"97741",123.333333333333
"97742",109
"97743",118.5
"97744",104
"97745",110.333333333333
"97746",97.75
"97747",98
"97748",95
"97749",92.5
"97750",93
"97751",91
"97752",88
"97753",NA
"97754",80
"97755",NA
"97756",125.666666666667
"97757",NA
"97758",123.333333333333
"97759",123
"97760",125.142857142857
"97761",132.5
"97762",140.75
"97763",137.6
"97764",103.5
"97765",130.166666666667
"97766",120
"97767",127.875
"97768",97.75
"97769",128.25
"97770",105.142857142857
"97771",128
"97772",106.166666666667
"97773",125.8
"97774",129.75
"97775",128
"97776",138.333333333333
"97777",138.6
"97778",134
"97779",136.666666666667
"97780",135.333333333333
"97781",135.75
"97782",124.9
"97783",119.8
"97784",131.714285714286
"97785",119.333333333333
"97786",115.333333333333
"97787",115.857142857143
"97788",113
"97789",109.8
"97790",114
"97791",91.5
"97792",107
"97793",72.5
"97794",84
"97795",75
"97796",82
"97797",71
"97798",166
"97799",167
"97800",NA
"97801",167.333333333333
"97802",NA
"97803",NA
"97804",150
"97805",122.5
"97806",121.75
"97807",106.8
"97808",131
"97809",87.6666666666667
"97810",129.2
"97811",NA
"97812",139.333333333333
"97813",141
"97814",137
"97815",157.5
"97816",142.75
"97817",146.4
"97818",139.5
"97819",137.5
"97820",137
"97821",144.5
"97822",143
"97823",143.5
"97824",142
"97825",136
"97826",128.666666666667
"97827",127.428571428571
"97828",127
"97829",119.8
"97830",142
"97831",141
"97832",129.5
"97833",142.8
"97834",126.25
"97835",143
"97836",128.6
"97837",142.571428571429
"97838",116.5
"97839",134.875
"97840",102
"97841",130.25
"97842",106
"97843",132
"97844",109.8
"97845",119.5
"97846",108.375
"97847",116
"97848",101.571428571429
"97849",111
"97850",96.6
"97851",102.888888888889
"97852",90.5
"97853",97.75
"97854",96.6666666666667
"97855",94
"97856",NA
"97857",111.6
"97858",88
"97859",89
"97860",87.5
"97861",107.666666666667
"97862",93
"97863",108
"97864",84.3333333333333
"97865",NA
"97866",NA
"97867",NA
"97868",150.333333333333
"97869",NA
"97870",158
"97871",170
"97872",151.666666666667
"97873",171
"97874",148
"97875",148.666666666667
"97876",150.333333333333
"97877",125.666666666667
"97878",154.666666666667
"97879",115.333333333333
"97880",118.666666666667
"97881",109.666666666667
"97882",114.2
"97883",104.5
"97884",97.8
"97885",92
"97886",90.6666666666667
"97887",85
"97888",116
"97889",149.666666666667
"97890",114
"97891",183
"97892",162
"97893",163.5
"97894",160.25
"97895",129.4
"97896",151.5
"97897",128.2
"97898",160
"97899",159
"97900",170
"97901",167
"97902",121.777777777778
"97903",161.2
"97904",115.7
"97905",129.888888888889
"97906",141
"97907",155.666666666667
"97908",156
"97909",153
"97910",152.5
"97911",149
"97912",143.571428571429
"97913",125.25
"97914",134.142857142857
"97915",122.833333333333
"97916",135
"97917",128.8
"97918",136.4
"97919",132.6
"97920",121
"97921",135.25
"97922",124
"97923",128.2
"97924",113.333333333333
"97925",115
"97926",110
"97927",104.5
"97928",112.8
"97929",101.8
"97930",105.75
"97931",110.75
"97932",110
"97933",106.75
"97934",NA
"97935",107
"97936",101
"97937",106.5
"97938",104
"97939",103.5
"97940",122.5
"97941",115
"97942",NA
"97943",144.333333333333
"97944",161.333333333333
"97945",122.8
"97946",136.4
"97947",116.2
"97948",133.125
"97949",131
"97950",165.666666666667
"97951",NA
"97952",154
"97953",117.666666666667
"97954",130.5
"97955",136.4
"97956",NA
"97957",152
"97958",NA
"97959",152
"97960",159
"97961",153.333333333333
"97962",152
"97963",152.2
"97964",151.5
"97965",144.857142857143
"97966",148
"97967",126.5
"97968",151
"97969",121.454545454545
"97970",142.2
"97971",128.625
"97972",125.4
"97973",121.166666666667
"97974",112.285714285714
"97975",119.666666666667
"97976",106
"97977",109.5
"97978",102.6
"97979",109
"97980",104
"97981",NA
"97982",105.5
"97983",NA
"97984",NA
"97985",104.666666666667
"97986",NA
"97987",163.333333333333
"97988",124.142857142857
"97989",160
"97990",128.923076923077
"97991",124.666666666667
"97992",127.6
"97993",122.666666666667
"97994",118.9
"97995",128.333333333333
"97996",114
"97997",121.666666666667
"97998",108.75
"97999",102
"98000",120.4
"98001",120.666666666667
"98002",107
"98003",114.5
"98004",110.6
"98005",117.714285714286
"98006",127
"98007",112.25
"98008",127
"98009",114
"98010",112
"98011",107
"98012",170
"98013",112.714285714286
"98014",121.666666666667
"98015",107.8
"98016",106.666666666667
"98017",100
"98018",108.571428571429
"98019",125
"98020",120
"98021",121.75
"98022",126.666666666667
"98023",121.5
"98024",129
"98025",122
"98026",120
"98027",122.5
"98028",113
"98029",103.5
"98030",NA
"98031",101
"98032",NA
"98033",NA
"98034",151.666666666667
"98035",NA
"98036",153
"98037",NA
"98038",144.75
"98039",120.5
"98040",138
"98041",119.5
"98042",142.333333333333
"98043",139.5
"98044",119.6
"98045",124.142857142857
"98046",119
"98047",119.833333333333
"98048",114
"98049",123.5
"98050",99
"98051",118.5
"98052",89.5
"98053",117.714285714286
"98054",105.2
"98055",106.8
"98056",122.888888888889
"98057",104.166666666667
"98058",122.636363636364
"98059",95.5
"98060",116.666666666667
"98061",122
"98062",123
"98063",106.5
"98064",118
"98065",118
"98066",135.75
"98067",153.5
"98068",120.666666666667
"98069",146.333333333333
"98070",NA
"98071",130.333333333333
"98072",126
"98073",127
"98074",123.666666666667
"98075",126.857142857143
"98076",120.666666666667
"98077",122
"98078",124.5
"98079",86.3333333333333
"98080",NA
"98081",85.5
"98082",86
"98083",144.666666666667
"98084",129.333333333333
"98085",142
"98086",131.666666666667
"98087",145.5
"98088",141
"98089",142
"98090",126.666666666667
"98091",129.75
"98092",124
"98093",120.571428571429
"98094",116.8
"98095",114.75
"98096",109.857142857143
"98097",105.6
"98098",106.4
"98099",103
"98100",97.3333333333333
"98101",108.5
"98102",97
"98103",113.833333333333
"98104",113.166666666667
"98105",106.25
"98106",132.4
"98107",103.75
"98108",116.428571428571
"98109",111.333333333333
"98110",139.5
"98111",132
"98112",135.4
"98113",121
"98114",124.285714285714
"98115",110
"98116",118.333333333333
"98117",120.125
"98118",96
"98119",133.2
"98120",129.4
"98121",112.4
"98122",128
"98123",105
"98124",116.5
"98125",108.666666666667
"98126",112
"98127",94.8
"98128",113.6
"98129",89.3333333333333
"98130",129.5
"98131",142.666666666667
"98132",125.333333333333
"98133",153.5
"98134",153
"98135",NA
"98136",NA
"98137",118
"98138",137.5
"98139",109.75
"98140",125.25
"98141",128
"98142",NA
"98143",NA
"98144",NA
"98145",116
"98146",100.5
"98147",111
"98148",122.25
"98149",99.6666666666667
"98150",136.5
"98151",NA
"98152",NA
"98153",NA
"98154",NA
"98155",115
"98156",122.25
"98157",NA
"98158",106.4
"98159",149.5
"98160",NA
"98161",164.666666666667
"98162",NA
"98163",163.333333333333
"98164",NA
"98165",152
"98166",146
"98167",147
"98168",133.857142857143
"98169",127
"98170",132.25
"98171",151
"98172",151
"98173",132.6
"98174",133.333333333333
"98175",138
"98176",152.5
"98177",146.888888888889
"98178",150.333333333333
"98179",141.5
"98180",149.4
"98181",145.666666666667
"98182",142.75
"98183",124.625
"98184",132.4
"98185",130.125
"98186",137
"98187",129.625
"98188",131.5
"98189",121.25
"98190",96.6666666666667
"98191",114.333333333333
"98192",97.5
"98193",110.666666666667
"98194",84
"98195",110.5
"98196",83.5
"98197",94
"98198",90.6666666666667
"98199",96.3333333333333
"98200",83.8
"98201",NA
"98202",97.25
"98203",102
"98204",104.333333333333
"98205",165
"98206",159
"98207",153.5
"98208",151
"98209",150
"98210",147
"98211",150.625
"98212",134
"98213",140.5
"98214",116
"98215",130.6
"98216",109.111111111111
"98217",133.142857142857
"98218",109.2
"98219",133.25
"98220",121.076923076923
"98221",110.666666666667
"98222",126.090909090909
"98223",105
"98224",122
"98225",136
"98226",157.333333333333
"98227",133.333333333333
"98228",157.333333333333
"98229",NA
"98230",157.333333333333
"98231",157
"98232",157
"98233",157
"98234",157
"98235",157
"98236",116.4
"98237",156
"98238",115.75
"98239",137
"98240",120.5
"98241",122
"98242",131.5
"98243",152
"98244",125.5
"98245",139
"98246",NA
"98247",NA
"98248",110
"98249",104
"98250",112
"98251",93.5
"98252",92.5
"98253",85
"98254",81.5
"98255",81
"98256",115.142857142857
"98257",140.666666666667
"98258",115.75
"98259",164.666666666667
"98260",144.833333333333
"98261",141
"98262",136.333333333333
"98263",155.166666666667
"98264",126.4
"98265",169.25
"98266",128
"98267",156.25
"98268",121.571428571429
"98269",151.5
"98270",113.4
"98271",127
"98272",114.555555555556
"98273",121
"98274",116.636363636364
"98275",115.857142857143
"98276",119.111111111111
"98277",122.6
"98278",117.125
"98279",122.2
"98280",116
"98281",109.666666666667
"98282",125.333333333333
"98283",118.833333333333
"98284",128
"98285",116.571428571429
"98286",121.25
"98287",107.6
"98288",111.666666666667
"98289",103.5
"98290",NA
"98291",109
"98292",133.5
"98293",109.5
"98294",121.333333333333
"98295",91
"98296",NA
"98297",NA
"98298",NA
"98299",NA
"98300",NA
"98301",NA
"98302",NA
"98303",112.8
"98304",NA
"98305",110
"98306",NA
"98307",NA
"98308",83
"98309",141.142857142857
"98310",153
"98311",155.5
"98312",152.5
"98313",115.8
"98314",NA
"98315",123
"98316",171
"98317",111.4
"98318",168
"98319",135.5
"98320",161.666666666667
"98321",130
"98322",160.333333333333
"98323",NA
"98324",157
"98325",146
"98326",153.2
"98327",NA
"98328",149.111111111111
"98329",NA
"98330",137.666666666667
"98331",NA
"98332",NA
"98333",NA
"98334",137
"98335",123
"98336",136
"98337",111.5
"98338",NA
"98339",NA
"98340",NA
"98341",124.666666666667
"98342",NA
"98343",134.666666666667
"98344",NA
"98345",136.4
"98346",NA
"98347",145
"98348",NA
"98349",NA
"98350",NA
"98351",NA
"98352",106.5
"98353",106
"98354",158.5
"98355",112.75
"98356",157
"98357",98.5
"98358",150
"98359",105
"98360",159.285714285714
"98361",141.5
"98362",152.222222222222
"98363",176
"98364",154.181818181818
"98365",153.5
"98366",154
"98367",142.3
"98368",154.272727272727
"98369",143.777777777778
"98370",140
"98371",132.5
"98372",139.875
"98373",131.307692307692
"98374",134
"98375",129
"98376",124.181818181818
"98377",114.9
"98378",126.5
"98379",105.714285714286
"98380",122.7
"98381",111.333333333333
"98382",123.875
"98383",98.6666666666667
"98384",109.75
"98385",94.5
"98386",100.5
"98387",98.6666666666667
"98388",NA
"98389",108.6
"98390",108.5
"98391",103.285714285714
"98392",105
"98393",95.3333333333333
"98394",98.6666666666667
"98395",96
"98396",116.5
"98397",NA
"98398",NA
"98399",NA
"98400",NA
"98401",NA
"98402",NA
"98403",NA
"98404",NA
"98405",103.666666666667
"98406",NA
"98407",100.666666666667
"98408",NA
"98409",100.666666666667
"98410",NA
"98411",98
"98412",94
"98413",91
"98414",96.2
"98415",104.333333333333
"98416",92.5
"98417",112.142857142857
"98418",111
"98419",112
"98420",125.5
"98421",110
"98422",114.666666666667
"98423",119
"98424",110.5
"98425",119
"98426",NA
"98427",134.25
"98428",151.6
"98429",117.5
"98430",156.166666666667
"98431",115.25
"98432",149.222222222222
"98433",112
"98434",139.4
"98435",148.5
"98436",122.2
"98437",138.625
"98438",126
"98439",137.285714285714
"98440",133.5
"98441",113.666666666667
"98442",129.714285714286
"98443",136.571428571429
"98444",95.25
"98445",125.1
"98446",97.6
"98447",141.666666666667
"98448",89.75
"98449",150.8
"98450",120.2
"98451",108.666666666667
"98452",152.5
"98453",NA
"98454",178
"98455",NA
"98456",151.666666666667
"98457",NA
"98458",136.333333333333
"98459",NA
"98460",NA
"98461",NA
"98462",NA
"98463",NA
"98464",109.666666666667
"98465",124.666666666667
"98466",102.333333333333
"98467",118.333333333333
"98468",96
"98469",107
"98470",97.6
"98471",97.6666666666667
"98472",94.2
"98473",100.8
"98474",110.5
"98475",110.222222222222
"98476",107.166666666667
"98477",137
"98478",113
"98479",167
"98480",115.5
"98481",171.6
"98482",114
"98483",158.666666666667
"98484",133
"98485",136.857142857143
"98486",118.25
"98487",139.4
"98488",129.25
"98489",137.5
"98490",140
"98491",122.333333333333
"98492",126.777777777778
"98493",123.5
"98494",120.142857142857
"98495",99
"98496",124.571428571429
"98497",105
"98498",115.166666666667
"98499",116
"98500",120.166666666667
"98501",124.333333333333
"98502",114.166666666667
"98503",114.75
"98504",138.5
"98505",145.5
"98506",117
"98507",153
"98508",NA
"98509",116.666666666667
"98510",NA
"98511",111.25
"98512",92.5
"98513",77
"98514",99.5
"98515",95.3333333333333
"98516",NA
"98517",112.5
"98518",114
"98519",109.5
"98520",105
"98521",122.666666666667
"98522",89.75
"98523",133.5
"98524",170
"98525",170
"98526",172
"98527",148.333333333333
"98528",166.333333333333
"98529",141.666666666667
"98530",153
"98531",146
"98532",141.5
"98533",132.6
"98534",130.75
"98535",127
"98536",120.25
"98537",144
"98538",142
"98539",146
"98540",143
"98541",144.5
"98542",142
"98543",137.5
"98544",138
"98545",129
"98546",141.5
"98547",127.5
"98548",126.142857142857
"98549",116.75
"98550",124.181818181818
"98551",116.75
"98552",123.625
"98553",118.5
"98554",125.5
"98555",116.4
"98556",130.5
"98557",114.2
"98558",125
"98559",112
"98560",159
"98561",128.4
"98562",161
"98563",125.2
"98564",161
"98565",122
"98566",161
"98567",119.625
"98568",123.2
"98569",118.3
"98570",128.666666666667
"98571",153.4
"98572",133
"98573",140.8
"98574",128
"98575",134.5
"98576",132.2
"98577",130.857142857143
"98578",129.2
"98579",126.125
"98580",122
"98581",120.857142857143
"98582",113.6
"98583",116
"98584",109.6
"98585",116.5
"98586",107.5
"98587",112.166666666667
"98588",111.375
"98589",88
"98590",105.666666666667
"98591",NA
"98592",128.666666666667
"98593",NA
"98594",109.666666666667
"98595",NA
"98596",NA
"98597",114
"98598",128.5
"98599",NA
"98600",NA
"98601",130.5
"98602",137
"98603",NA
"98604",130.666666666667
"98605",NA
"98606",129
"98607",NA
"98608",116.333333333333
"98609",NA
"98610",NA
"98611",122.333333333333
"98612",NA
"98613",117.333333333333
"98614",156
"98615",114
"98616",151
"98617",119.5
"98618",157
"98619",127
"98620",135.833333333333
"98621",123.333333333333
"98622",128.6
"98623",130
"98624",116.111111111111
"98625",140
"98626",107.875
"98627",127.25
"98628",126.333333333333
"98629",120
"98630",135.375
"98631",125
"98632",118.8
"98633",149
"98634",131.875
"98635",133.285714285714
"98636",127.166666666667
"98637",128.142857142857
"98638",120
"98639",125.222222222222
"98640",NA
"98641",123.888888888889
"98642",122.2
"98643",111
"98644",115.5
"98645",104.75
"98646",117.777777777778
"98647",110.857142857143
"98648",115.111111111111
"98649",118.333333333333
"98650",111.125
"98651",112.75
"98652",132.666666666667
"98653",94
"98654",127.333333333333
"98655",96.6666666666667
"98656",123.6
"98657",111.5
"98658",111
"98659",106.666666666667
"98660",108.666666666667
"98661",111
"98662",115
"98663",108.142857142857
"98664",114.25
"98665",106.428571428571
"98666",127
"98667",129
"98668",144.8
"98669",138.5
"98670",143.833333333333
"98671",126
"98672",138.833333333333
"98673",120
"98674",133
"98675",118
"98676",118.125
"98677",138.666666666667
"98678",122.6
"98679",105.2
"98680",113.166666666667
